#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"E.coli and Shigella","CDPHFDLB-F07M00359-2","""CDPHFDLB-F07M00359-2"",""CFSAN051786"",""SRS1532907""",,"PDT000136892.3","2016-06-30T18:13:27Z","USA:CA","water","environmental/other",,,,"SAMN05275872","GCA_012671135.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPH_C80","""CDPH_C80"",""SRS1412920""",,"PDT000139831.1","2016-07-20T18:14:57Z","USA: Orange County, CA",,"clinical",,,,"SAMN04440970","GCA_001688055.1","aadA2=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,catA1=COMPLETE,dfrA12=COMPLETE,glpT_E448K=POINT,gyrA_S83L=POINT,mph(A)=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=PARTIAL_END_OF_CONTIG",
"E.coli and Shigella","CDPH_C97","""CDPH_C97"",""SRS1412929""",,"PDT000139833.1","2016-07-20T18:15:29Z","USA: San Francisco, CA",,"clinical",,,,"SAMN04440978","GCA_001688075.1","aadA1=COMPLETE,acrF=MISTRANSLATION,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CDPH_C99","""CDPH_C99"",""SRS1412931""",,"PDT000139836.1","2016-07-20T18:17:18Z","USA: Shasta County, CA",,"clinical",,,,"SAMN04440980","GCA_001688115.1","aadA1=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,emrD=PARTIAL,glpT_E448K=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CDPH_C96","""CDPH_C96"",""SRS1412928""",,"PDT000139847.1","2016-07-20T18:23:48Z","USA: Contra Costa County, CA",,"clinical",,,,"SAMN04440977","GCA_001688385.1","aadA1=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPH_C85","""CDPH_C85"",""SRS1412925""",,"PDT000139865.1","2016-07-20T19:07:51Z","USA: San Bernardino County, CA",,"clinical",,,,"SAMN04440974","GCA_001688895.1","acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA8=COMPLETE,glpT_E448K=POINT,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CDPH_C92","""CDPH_C92"",""SRS1412927""",,"PDT000139872.1","2016-07-20T19:11:16Z","USA: Imperial County, CA",,"clinical",,,,"SAMN04440976","GCA_001689105.1","aadA1=COMPLETE,acrF=MISTRANSLATION,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FSIS1607418","""FSIS1607418"",""SRS1632686""","O157","PDT000145057.3","2016-08-23T21:28:35Z","USA:CA","comminuted beef","environmental/other",,,,"SAMN05606871","GCA_012772655.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F13M001145-5A1","""CDPHFDLB-F13M001145-5A1"",""CFSAN051797"",""SRS1656438""",,"PDT000146110.3","2016-08-29T23:19:29Z","USA:CA","soil","environmental/other",,,,"SAMN05275894","GCA_012629705.1","aadA2=COMPLETE,acrF=MISTRANSLATION,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA12=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul1=PARTIAL_END_OF_CONTIG,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F13M001148-17-1","""CDPHFDLB-F13M001148-17-1"",""CFSAN051799"",""SRS1656440""",,"PDT000146111.3","2016-08-29T23:19:29Z","USA:CA","soil","environmental/other",,,,"SAMN05275899","GCA_012631465.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F13M001148-12-1","""CDPHFDLB-F13M001148-12-1"",""CFSAN051798"",""SRS1666799""",,"PDT000146686.3","2016-09-02T22:26:32Z","USA:CA","soil","environmental/other",,,,"SAMN05275897","GCA_020374725.1","aac(3)-VIa=COMPLETE,aadA6=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,floR=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","MOD1-EC3722","""210132943"",""CFSAN055002"",""MOD1-EC3722"",""SRS1703270""",,"PDT000149342.2","2016-09-19T23:17:51Z","USA:CA","heifer feces (Bos taurus)","environmental/other",,,,"SAMN05596764","GCA_012587535.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MOD1-EC3724","""210132946"",""CFSAN055004"",""MOD1-EC3724"",""SRS1703272""",,"PDT000149344.2","2016-09-19T23:17:51Z","USA:CA","dairy cow feces (Bos taurus)","environmental/other",,,,"SAMN05596762","GCA_012586795.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MOD1-EC3744","""210132966"",""CFSAN055024"",""MOD1-EC3744"",""SRS1703274""",,"PDT000149346.2","2016-09-19T23:17:51Z","USA:CA","feces beef cow (Bos taurus)","environmental/other",,,,"SAMN05596726","GCA_012587155.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MOD1-EC3746","""210132968"",""CFSAN055026"",""MOD1-EC3746"",""SRS1703276""",,"PDT000149348.2","2016-09-19T23:17:51Z","USA:CA","dairy cow feces (Bos taurus)","environmental/other",,,,"SAMN05596723","GCA_012586655.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(C)=COMPLETE",
"E.coli and Shigella","MOD1-EC3450","""210108501"",""CFSAN054736"",""MOD1-EC3450"",""SRS1712829""",,"PDT000150235.2","2016-09-26T17:17:53Z","USA:CA","dairy cow feces (Bos taurus)","environmental/other",,,,"SAMN05595968","GCA_012585615.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","MOD1-EC3533","""210113409"",""CFSAN054819"",""MOD1-EC3533"",""SRS1712881""",,"PDT000150271.2","2016-09-26T17:17:55Z","USA:CA","steer feces (Bos taurus)","environmental/other",,,,"SAMN05596210","GCA_012908405.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CDPHFDLB-F1602032-004B","""CDPHFDLB-F1602032-004B"",""CFSAN051810"",""SRS1725279""",,"PDT000151070.3","2016-10-03T16:17:36Z","USA:CA","feces (Bos taurus)","environmental/other",,,,"SAMN05275919","GCA_012583615.1","acrF=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE",
"E.coli and Shigella","UMDUCD-O157-2016-S42","""CFSAN056473"",""SRS1807782"",""UMDUCD-O157-2016-S42""",,"PDT000161773.3","2016-11-18T13:19:49Z","USA:CA","feces (Bos taurus)","environmental/other",,,,"SAMN06005870",,"aph(3')-IIa=COMPLETE,blaEC=COMPLETE,ble=PARTIAL,catA1=PARTIAL,emrD=COMPLETE,gyrA_S83A=PARTIAL_END_OF_CONTIG,mdtM=COMPLETE,tet(C)=PARTIAL",
"E.coli and Shigella","FSIS1608403","""FSIS1608403"",""SRS1812471""",,"PDT000162342.3","2016-11-21T23:20:07Z","USA:CA","product-raw-intact-beef","environmental/other",,,,"SAMN06046010","GCA_012540575.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CFSAN008335","""CFSAN008335"",""SRS941645""","O168:H8","PDT000162892.4","2016-11-23T20:29:54Z","USA:CA","romaine lettuce","environmental/other",,,,"SAMN03218212","GCA_014433435.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12208624","""FSIS12208624"",""SRS11751948""",,"PDT001229529.1","2022-01-24T20:37:06Z","USA:CA","Animal-Cattle-Beef Cow (cecal)","environmental/other",,,,"SAMN25226613","GCA_021568055.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella",,"""Culture"",""EC-Pig-CA95616PPY20128"",""SRS11756633""",,"PDT001230012.1","2022-01-25T08:38:08Z","USA: CA","Not collected","clinical",,,,"SAMN25232930","GCA_021582575.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,parC_A56T=POINT,tet(A)=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY20125"",""SRS11756622""",,"PDT001230023.1","2022-01-25T08:38:12Z","USA: CA","Not collected","clinical",,,,"SAMN25232884","GCA_021583835.1","acrF=PARTIAL,blaEC-5=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,glpT_E448K=POINT,uhpT_E350Q=POINT",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY20060"",""SRS11756610""",,"PDT001230034.1","2022-01-25T08:38:15Z","USA: CA","Not collected","clinical",,,,"SAMN25232883","GCA_021584335.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY20198"",""SRS11756643""",,"PDT001230073.1","2022-01-25T09:37:12Z","USA: CA","Not collected","clinical",,,,"SAMN25232886","GCA_021584315.1","acrF=COMPLETE,blaEC=COMPLETE,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY20156"",""SRS11756632""",,"PDT001230075.1","2022-01-25T09:37:12Z","USA: CA","Not collected","clinical",,,,"SAMN25232885","GCA_021584295.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella",,"""Culture"",""EC-Chicken-CA95616PPY30239"",""SRS11780730""",,"PDT001232071.1","2022-01-27T02:54:39Z","USA: CA","Not collected","clinical",,,,"SAMN25289121","GCA_021703075.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Chicken-CA95616PPY30100"",""SRS11780728""",,"PDT001232073.1","2022-01-27T02:54:39Z","USA: CA","Not collected","clinical",,,,"SAMN25289119","GCA_021703035.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,parE_D475E=POINT,uhpT_E350Q=POINT",
"E.coli and Shigella",,"""Culture"",""EC-Chicken-CA95616PPY30016"",""SRS11780729""",,"PDT001232074.1","2022-01-27T02:54:39Z","USA: CA","Not collected","clinical",,,,"SAMN25289118","GCA_021703055.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Cow-CA95616PPY30140"",""SRS11826498""",,"PDT001234225.1","2022-01-30T21:36:47Z","USA: CA","Not collected","clinical",,,,"SAMN25415060","GCA_021749465.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Cow-CA95616PPY30094"",""SRS11826487""",,"PDT001234236.1","2022-01-30T21:36:50Z","USA: CA","Not collected","clinical",,,,"SAMN25415059","GCA_021749245.1","aac(3)-IIe=COMPLETE,aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA22=COMPLETE,acrF=COMPLETE,aph(3')-Ia=COMPLETE,blaCTX-M-55=COMPLETE,blaEC=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,lnu(F)=COMPLETE,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul3=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Cow-CA95616PPY30046"",""SRS11826476""",,"PDT001234247.1","2022-01-30T21:36:53Z","USA: CA","Not collected","clinical",,,,"SAMN25415058","GCA_021749065.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA6=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA12=COMPLETE,dfrA1=COMPLETE,floR=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,rmtE1=COMPLETE,sat2=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,tet(M)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY30244"",""SRS11826456""",,"PDT001234267.1","2022-01-30T21:36:58Z","USA: CA","Not collected","clinical",,,,"SAMN25415168","GCA_021748705.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY30101"",""SRS11826455""",,"PDT001234268.1","2022-01-30T21:36:59Z","USA: CA","Not collected","clinical",,,,"SAMN25415167","GCA_021748665.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Horse-CA95616PPY30023"",""SRS11826454""",,"PDT001234269.1","2022-01-30T21:36:59Z","USA: CA","Not collected","clinical",,,,"SAMN25415166","GCA_021748685.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""Culture"",""EC-Pig-CA95616PPY30205"",""SRS11845922""",,"PDT001236231.1","2022-02-01T21:40:31Z","USA: CA","Not collected","clinical",,,,"SAMN25553784","GCA_021857985.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FDA1166300-S002-001","""CFSAN120195"",""FDA1166300-S002-001"",""SRS11953228""",,"PDT001245655.1","2022-02-10T15:33:08Z","USA:CA","Soil/Sediment","environmental/other",,,,"SAMN25828779","GCA_022177835.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","FDA1151155-S017-002","""CFSAN120191"",""FDA1151155-S017-002"",""SRS11953234""",,"PDT001245662.1","2022-02-10T15:33:10Z","USA:CA","Soil/Sediment","environmental/other",,,,"SAMN25828781","GCA_022177495.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM8082","""875RM8082"",""RM8082"",""SRS5372541""",,"PDT001245991.1","2022-02-09T20:51:54Z","USA: California","feces",,,,,"SAMN12724283","GCA_022117655.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella",,"""21CA06GB06UCD-EC"",""SRS12017784""",,"PDT001250119.1","2022-02-16T02:34:12Z","USA:CA","ground beef","environmental/other",,,,"SAMN25980717","GCA_022256875.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA06GB02UCD-EC"",""SRS12017783""",,"PDT001250120.1","2022-02-16T02:34:12Z","USA:CA","ground beef","environmental/other",,,,"SAMN25980716","GCA_022256825.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA06GB01UCD-EC"",""SRS12017782""",,"PDT001250121.1","2022-02-16T02:34:13Z","USA:CA","ground beef","environmental/other",,,,"SAMN25980715","GCA_022256815.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA06GT02UCD-EC"",""SRS12017766""",,"PDT001250137.1","2022-02-16T02:34:17Z","USA:CA","ground turkey","environmental/other",,,,"SAMN25980719","GCA_022256495.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella",,"""21CA06GB07UCD-EC"",""SRS12017765""",,"PDT001250138.1","2022-02-16T02:34:17Z","USA:CA","ground beef","environmental/other",,,,"SAMN25980718","GCA_022256515.1","acrF=COMPLETE,ampC_C-42A=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA09GT08UCD-EC"",""SRS12017764""",,"PDT001250139.1","2022-02-16T02:34:17Z","USA:CA","ground turkey","environmental/other",,,,"SAMN25980709","GCA_022256455.1","aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella",,"""21CA10GT06UCD-EC"",""SRS12035627""",,"PDT001253121.1","2022-02-23T02:38:50Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26027226","GCA_022363195.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,glpT_E448K=POINT,tet(A)=COMPLETE",
"E.coli and Shigella",,"""21CA10GT01UCD-EC"",""SRS12035623""",,"PDT001253124.1","2022-02-23T02:38:51Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26027223","GCA_022363135.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella",,"""21CA11GT08UCD-EC"",""SRS12035617""",,"PDT001253129.1","2022-02-23T02:38:53Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26027234","GCA_022363035.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA11GB08UCD-EC"",""SRS12035616""",,"PDT001253131.1","2022-02-23T02:38:54Z","USA:CA","ground beef","environmental/other",,,,"SAMN26027232","GCA_022362995.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=MISTRANSLATION,floR=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","85.1052","""85.1052"",""PSU-4675"",""SRS12152991""",,"PDT001257318.1","2022-03-02T19:34:37Z","USA:CA","llama","environmental/other",,,,"SAMN26365915","GCA_022443365.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.1103","""85.1103"",""PSU-4696"",""SRS12172835""",,"PDT001257887.1","2022-03-03T18:34:12Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26418554","GCA_022470395.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.1116","""85.1116"",""PSU-4704"",""SRS12172836""",,"PDT001257888.1","2022-03-03T18:34:12Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26418547","GCA_022470355.1","acrF=COMPLETE,aph(3')-IIa=COMPLETE,aph(6)-Ic=COMPLETE,blaEC=COMPLETE,ble=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.1102","""85.1102"",""PSU-4695"",""SRS12172840""",,"PDT001257891.1","2022-03-03T18:34:13Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26418539","GCA_022470315.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FSIS12209248","""FSIS12209248"",""SRS12177632""",,"PDT001258147.1","2022-03-04T08:40:40Z","USA:CA","Animal-Goat (cecal)","environmental/other",,,,"SAMN26422972","GCA_022477695.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella",,"""21CA12GT04UCD-EC"",""SRS12185692""",,"PDT001258691.1","2022-03-05T00:34:06Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26442322","GCA_022491015.1","blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella",,"""21CA12GT03UCD-EC"",""SRS12185691""",,"PDT001258692.1","2022-03-05T00:34:06Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26442321","GCA_022490975.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA12GB07UCD-EC"",""SRS12185690""",,"PDT001258693.1","2022-03-05T00:34:06Z","USA:CA","ground beef","environmental/other",,,,"SAMN26442320","GCA_022490955.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella",,"""21CA12CB06UCD-EC"",""SRS12185689""",,"PDT001258694.1","2022-03-05T00:34:07Z","USA:CA","chicken","environmental/other",,,,"SAMN26442319","GCA_022490935.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,parE_D475E=POINT",
"E.coli and Shigella",,"""21CA12GT08UCD-EC"",""SRS12185677""",,"PDT001258706.1","2022-03-05T00:34:10Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26442326","GCA_022490695.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella",,"""21CA12GT05UCD-EC"",""SRS12185674""",,"PDT001258709.1","2022-03-05T00:34:11Z","USA:CA","ground turkey","environmental/other",,,,"SAMN26442323","GCA_022490655.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.1118","""85.1118"",""PSU-4705"",""SRS12222897""",,"PDT001264365.1","2022-03-15T03:32:14Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26538356","GCA_022584315.1","acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.1119","""85.1119"",""PSU-4706"",""SRS12222909""",,"PDT001264370.1","2022-03-15T03:32:16Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26538360","GCA_022584235.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.112","""85.112"",""PSU-4707"",""SRS12222910""",,"PDT001264371.1","2022-03-15T03:32:16Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26538357","GCA_022584575.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,glpT_E448K=POINT,tet(B)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","85.1122","""85.1122"",""PSU-4708"",""SRS12222911""",,"PDT001264372.1","2022-03-15T03:32:17Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26538358","GCA_022584275.1","aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","85.1134","""85.1134"",""PSU-4716"",""SRS12243855""",,"PDT001264519.1","2022-03-15T10:39:22Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26578234","GCA_022588235.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","85.1133","""85.1133"",""PSU-4715"",""SRS12243878""",,"PDT001264522.1","2022-03-15T10:39:23Z","USA:CA","Chicken, (Avian)","environmental/other",,,,"SAMN26578235","GCA_022588215.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,nfsA_G131D=POINT,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FSIS12208510","""FSIS12208510"",""SRS12263175""",,"PDT001264936.1","2022-03-15T18:36:44Z","USA:CA","Animal-Cattle-Heifer (cecal)","environmental/other",,,,"SAMN26676989","GCA_022595175.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12208609","""FSIS12208609"",""SRS12263187""",,"PDT001264943.1","2022-03-15T18:36:46Z","USA:CA","Animal-Cattle-Dairy Cow (cecal)","environmental/other",,,,"SAMN26677111","GCA_022593345.1","acrF=COMPLETE,blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","FSIS12210216","""FSIS12210216"",""SRS12361537""",,"PDT001274831.1","2022-03-24T08:37:44Z","USA:CA","Animal-Calf-Bob Veal (cecal)","environmental/other",,,,"SAMN26900714","GCA_022692485.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
